Index,X...Class,Head,Neck_Label,PER,LOC,OBJ,TEM,NUM,Root_POS
1141,DESC,What,ROOT,0,1,0,0,0,VBD
4058,NUM,How,np,0,1,0,1,0,NN
4672,NUM,How,np,0,0,0,0,1,VBZ
2583,HUM,What,amod,0,1,0,0,0,VBZ
3527,LOC,What,ROOT,0,0,0,0,1,VBZ
1940,ENTY,What,np,0,0,0,0,0,VBN
4311,NUM,When,aux,0,0,0,0,0,NN
3020,HUM,Who,ROOT,0,1,0,0,0,VBZ
2109,ENTY,What,ROOT,1,0,0,0,0,VBD
3997,LOC,What,np,1,0,0,0,0,VBZ
1319,ENTY,What,np,0,0,0,0,0,VBD
4807,NUM,When,ROOT,0,0,0,0,0,VBD
3394,LOC,What,np,0,1,0,0,0,NNS
382,DESC,What,aux,0,1,0,0,0,VB
1642,ENTY,What,ROOT,0,0,0,0,0,VBZ
2958,HUM,What,np,0,1,0,1,0,VBD
3655,LOC,Where,aux,1,0,0,0,0,VBP
2696,HUM,Who,ROOT,0,0,0,0,0,VBD
2204,ENTY,What,np,1,0,0,0,0,VBD
4368,NUM,How,advmod,0,0,0,0,0,VB
4404,NUM,How,np,0,0,0,0,0,VBN
2183,ENTY,What,np,0,0,0,1,0,VBD
4690,NUM,How,amod,0,0,0,0,0,VBP
2010,ENTY,What,np,0,0,0,1,0,VBD
3406,LOC,What,np,0,0,0,0,0,VBN
1685,ENTY,What,aux,1,1,0,0,0,VB
555,DESC,What,ROOT,0,0,0,0,0,VBZ
613,DESC,How,aux,0,0,0,0,0,VB
4886,HUM,Who,ROOT,0,1,0,0,0,VBN
1976,ENTY,What,ROOT,0,1,0,0,0,VBP
2339,HUM,Whose,np,0,0,0,0,1,VB
1098,DESC,What,ROOT,0,1,0,0,0,VBD
2735,HUM,What,np,0,0,0,0,0,VBD
1912,ENTY,What,np,1,1,0,0,1,VBD
2242,HUM,What,np,0,1,0,0,0,VBP
4734,NUM,When,aux,1,0,0,0,0,VB
610,DESC,What,ROOT,0,0,0,0,0,VBZ
1158,DESC,What,ROOT,1,0,0,0,0,VBZ
3269,HUM,What,np,0,0,0,1,0,VBD
3274,HUM,What,aux,1,1,0,0,0,VBN
1835,ENTY,What,ROOT,0,0,0,0,0,VBZ
2858,HUM,Who,ROOT,0,0,0,0,1,VBD
3334,LOC,What,np,1,0,0,0,0,VBN
2841,HUM,What,ROOT,0,0,0,0,0,NNP
2446,HUM,Who,ROOT,0,1,0,0,0,VBZ
4823,NUM,How,np,0,1,0,0,0,VBP
3166,HUM,Who,ROOT,0,1,0,0,1,VBD
1923,ENTY,What,ROOT,0,0,0,0,0,VBZ
4249,NUM,How,np,0,0,0,1,0,VBD
366,DESC,What,aux,0,0,0,0,0,VBG
1980,ENTY,What,np,0,1,0,0,0,VBZ
1411,ENTY,What,ROOT,0,0,0,0,0,VBZ
2555,HUM,Who,ROOT,0,0,0,0,0,VBD
588,DESC,How,aux,0,1,0,0,1,VB
1545,ENTY,What,np,0,0,0,1,0,VB
4475,NUM,How,np,0,0,0,0,1,VBP
4858,HUM,Who,ROOT,0,1,0,0,1,VBD
2126,ENTY,What,ROOT,0,0,0,0,0,VBZ
2683,HUM,Who,ROOT,1,1,0,0,0,VBD
1588,ENTY,What,ROOT,0,0,0,0,0,VBZ
3948,LOC,Where,ROOT,1,0,0,0,0,VBD
4066,NUM,What,ROOT,0,1,0,0,0,VBZ
4099,NUM,What,aux,0,1,0,0,0,VBN
65,ABBR,What,aux,0,0,1,0,0,VB
3140,HUM,What,np,0,1,0,0,0,VBN
4467,NUM,What,ROOT,0,0,0,0,0,VBZ
4317,NUM,What,ROOT,0,1,0,1,0,VBD
2127,ENTY,What,np,0,1,1,0,0,VBD
3895,LOC,What,np,1,0,0,0,0,VBD
649,DESC,What,ROOT,0,1,1,0,0,VBZ
663,DESC,What,ROOT,0,0,0,0,0,VBZ
4000,LOC,What,np,1,0,1,1,1,VBD
835,DESC,What,ROOT,0,0,0,0,0,VBZ
1395,ENTY,What,ROOT,1,1,0,0,0,VBD
595,DESC,How,aux,0,0,0,0,0,VB
556,DESC,How,aux,0,0,0,0,0,VB
22,ABBR,What,aux,0,0,0,0,0,VB
910,DESC,How,aux,0,0,0,0,0,VB
2325,HUM,Who,ROOT,0,0,0,0,0,VBZ
3161,HUM,Who,ROOT,0,1,0,0,0,VBD
2123,ENTY,What,ROOT,0,1,0,0,0,VBZ
3023,HUM,What,np,0,1,0,0,1,NNP
3111,HUM,Who,ROOT,0,1,0,0,0,VBZ
3556,LOC,Which,np,1,0,0,0,0,VB
3252,HUM,What,np,0,1,0,0,0,VB
1916,ENTY,What,np,1,0,0,0,0,VBP
4809,NUM,How,amod,1,0,0,0,0,VBD
4566,NUM,How,np,0,0,0,0,0,VBN
3054,HUM,What,np,1,0,0,0,1,VBD
3958,LOC,What,np,0,1,0,0,0,VBZ
2528,HUM,Who,ROOT,0,1,0,0,0,VBD
766,DESC,What,ROOT,0,0,0,0,0,VBZ
4793,NUM,How,np,0,0,0,0,0,VBZ
2211,ENTY,What,ROOT,0,0,0,0,0,VBZ
2740,HUM,What,np,1,0,0,0,1,VBD
4664,NUM,How,np,0,0,0,0,0,VBP
2592,HUM,Which,np,0,1,0,0,1,VBD
1418,ENTY,Which,np,0,0,0,0,0,VBD
2723,HUM,What,ROOT,1,0,0,1,0,VBZ
1224,ENTY,What,ROOT,0,1,0,0,0,VBZ
2021,ENTY,What,ROOT,0,0,0,0,0,VBZ
4944,NUM,When,ROOT,0,0,0,0,0,VBZ
4758,NUM,How,advmod,1,0,0,1,0,VBD
2535,HUM,Which,ROOT,0,0,0,0,0,VBZ
1135,DESC,What,ROOT,0,1,0,0,0,VBZ
569,DESC,What,ROOT,0,1,0,0,0,VBP
3339,LOC,What,ROOT,0,1,0,0,0,VBZ
4434,NUM,What,ROOT,0,0,0,0,0,VBZ
1280,ENTY,What,np,1,1,0,0,0,VBP
529,DESC,What,ROOT,0,0,0,0,0,VBP
4026,NUM,When,ROOT,0,1,0,0,0,VBD
638,DESC,What,aux,0,0,0,1,0,VB
3106,HUM,What,np,0,1,0,0,0,NNS
2656,HUM,What,np,0,0,0,0,1,VBP
4708,NUM,What,np,0,1,0,0,0,VB
195,DESC,What,ROOT,0,1,0,0,0,VBZ
3684,LOC,What,np,1,0,0,0,0,VBD
1228,ENTY,What,ROOT,0,0,0,0,1,VBP
3571,LOC,What,ROOT,0,1,0,0,0,VBZ
3209,HUM,Who,ROOT,1,0,0,0,1,VBD
4942,HUM,Who,ROOT,1,0,0,0,0,VBD
2,ABBR,What,aux,0,0,0,0,0,VB
52,ABBR,What,aux,0,1,0,0,0,VB
2399,HUM,Who,ROOT,0,0,0,0,0,VBD
2077,ENTY,What,ROOT,0,0,1,1,0,VBP
2357,HUM,Who,ROOT,1,0,0,0,0,VBZ
4415,NUM,How,np,0,1,0,0,0,VBD
4190,NUM,What,ROOT,0,0,0,1,0,VBD
4075,NUM,How,np,1,0,0,0,0,VBP
1090,DESC,What,ROOT,0,0,0,0,0,VBZ
4524,NUM,What,np,0,1,0,0,0,VBD
3792,LOC,Where,aux,0,1,0,0,0,VB
61,ABBR,What,ROOT,0,1,0,0,0,VBZ
924,DESC,What,ROOT,0,0,0,0,0,VBZ
4787,NUM,How,np,0,0,0,0,0,VB
2865,HUM,What,ROOT,0,1,0,0,1,VBP
3833,LOC,Where,aux,0,0,0,0,0,VB
2882,HUM,What,np,1,0,0,0,0,VBN
2343,HUM,Who,ccomp,0,0,0,1,0,VBD
1425,ENTY,What,np,1,0,0,0,0,VB
3296,LOC,What,ROOT,0,0,0,0,1,VBP
2658,HUM,Who,ROOT,0,1,0,0,0,VBD
409,DESC,What,aux,0,1,0,0,1,VB
3306,LOC,Where,ROOT,1,0,0,0,0,VBZ
794,DESC,What,aux,0,0,0,0,0,VBG
1179,ENTY,What,ROOT,0,0,0,0,0,VBZ
1143,DESC,What,np,0,1,0,0,0,VB
1979,ENTY,What,np,1,1,0,0,0,VBN
4961,NUM,When,ROOT,0,1,0,0,0,VBZ
2286,HUM,Who,ROOT,0,0,1,0,0,NN
1922,ENTY,What,np,0,0,0,0,0,VBZ
4406,NUM,How,np,1,0,0,0,0,VBN
789,DESC,What,ROOT,0,1,0,0,0,VBZ
2548,HUM,What,np,0,1,0,1,0,VBD
2250,HUM,What,np,0,0,0,0,0,VBZ
2790,HUM,What,auxpass,1,0,0,0,0,VBN
2830,HUM,Who,ROOT,0,0,0,0,0,VBD
10,ABBR,What,aux,1,0,0,0,0,VB
2061,ENTY,What,np,0,1,0,0,0,VBD
2959,HUM,Who,ROOT,0,0,0,0,0,VBZ
2224,ENTY,What,auxpass,0,0,0,0,0,VBN
1570,ENTY,What,advmod,0,1,0,0,0,NN
4903,LOC,Which,np,0,1,0,0,0,VBZ
2960,HUM,What,np,0,0,0,1,1,VBD
3860,LOC,What,ROOT,0,0,0,0,0,VBP
1533,ENTY,What,aux,0,1,0,0,1,VB
4270,NUM,What,np,1,0,1,0,0,VBZ
4029,NUM,When,aux,0,1,0,0,0,VB
2763,HUM,What,ROOT,0,1,0,0,0,VBZ
1571,ENTY,What,ROOT,0,0,0,1,0,VBD
1287,ENTY,What,aux,0,0,0,0,0,NN
3813,LOC,Where,ROOT,0,1,0,0,0,VBZ
739,DESC,What,ROOT,0,0,0,0,0,VBZ
929,DESC,What,ROOT,0,0,0,0,1,VBZ
2158,ENTY,What,np,0,0,0,0,0,VB
3695,LOC,Which,np,0,1,0,0,1,VBZ
801,DESC,What,ROOT,0,0,0,0,0,VBZ
3095,HUM,What,np,1,0,0,0,0,VBN
423,DESC,What,ROOT,0,0,0,0,0,VBZ
2560,HUM,Who,ROOT,1,0,0,0,0,VBZ
580,DESC,What,ROOT,0,1,0,0,0,VBZ
628,DESC,Why,aux,0,0,0,0,0,VB
4931,HUM,Who,ROOT,0,1,0,0,0,VBD
2850,HUM,Who,ROOT,1,1,0,0,0,VBD
1712,ENTY,What,ROOT,0,1,0,0,0,VBP
4220,NUM,How,advmod,0,0,0,0,0,VB
3044,HUM,Who,ROOT,0,0,0,0,1,VBD
4068,NUM,How,np,0,0,0,0,0,VBP
1949,ENTY,What,ROOT,1,0,0,0,0,VBZ
1893,ENTY,What,ROOT,0,0,0,0,0,VBZ
2188,ENTY,What,aux,1,0,0,0,0,VB
187,DESC,What,ROOT,1,0,0,0,0,VB
920,DESC,What,ROOT,0,0,0,0,0,VBD
3313,LOC,Where,ROOT,1,0,0,0,0,VBD
3300,LOC,What,np,1,1,0,0,1,VB
145,DESC,What,ROOT,0,1,0,0,1,VBZ
231,DESC,How,aux,0,0,0,1,0,NN
2024,ENTY,What,auxpass,0,0,0,0,0,VBN
3497,LOC,Where,aux,1,0,0,0,0,VBP
4915,LOC,Where,ROOT,0,0,0,0,0,VBZ
785,DESC,What,ROOT,0,0,0,0,0,VBZ
4906,NUM,How,np,0,0,0,0,1,VBP
1621,ENTY,What,np,0,0,0,0,0,VBP
2995,HUM,Who,ROOT,0,0,0,1,0,VBD
4755,NUM,What,ROOT,0,0,0,0,0,VBP
3755,LOC,What,ROOT,0,0,0,0,0,VBP
1247,ENTY,What,np,1,0,0,1,0,VBN
2751,HUM,What,np,0,1,1,0,0,VBD
2819,HUM,What,np,1,1,0,0,0,VBZ
2655,HUM,What,advmod,0,0,0,0,0,VBD
1714,ENTY,What,ROOT,0,0,0,0,0,VBZ
1745,ENTY,What,ROOT,1,0,0,0,0,VBD
38,ABBR,What,ROOT,0,1,0,0,0,VBZ
4037,NUM,When,auxpass,0,1,0,0,0,VBD
944,DESC,How,ROOT,0,0,0,0,0,VBZ
4505,NUM,What,np,1,0,0,0,1,VBD
3546,LOC,What,ROOT,1,0,0,0,0,VBZ
414,DESC,What,advmod,0,1,0,0,0,VBD
2080,ENTY,What,np,0,1,0,0,0,VBP
4560,NUM,What,ROOT,0,0,0,0,0,VBZ
3292,LOC,What,poss,0,1,0,0,0,VBN
1592,ENTY,What,ROOT,0,1,0,0,0,VBZ
2716,HUM,Who,ROOT,0,1,0,0,0,VBD
758,DESC,How,advmod,1,1,0,0,0,VBD
1902,ENTY,What,nummod,1,0,0,1,0,VBD
333,DESC,What,ROOT,1,0,0,0,0,NN
3780,LOC,Where,ROOT,0,1,0,0,0,VBZ
4761,NUM,How,advmod,0,0,0,0,0,VBZ
2734,HUM,Who,ROOT,0,0,0,0,0,VBD
2714,HUM,Who,ROOT,0,1,0,0,0,VBZ
778,DESC,How,aux,0,0,0,0,0,VB
2750,HUM,What,np,0,0,0,0,0,VB
999,DESC,Why,ROOT,0,0,0,0,0,VBP
4102,NUM,How,np,1,0,0,0,0,NN
1989,ENTY,What,np,1,0,0,0,0,VBD
9,ABBR,What,ROOT,0,1,0,0,0,VBZ
4076,NUM,How,np,0,1,0,0,0,VBZ
3081,HUM,What,amod,1,0,0,1,0,VBD
3125,HUM,Who,ROOT,0,1,0,0,1,VBD
3450,LOC,What,np,0,1,0,0,0,VBN
3858,LOC,What,np,1,0,0,0,0,VBD
533,DESC,How,ROOT,0,0,0,0,0,VBZ
957,DESC,How,aux,0,0,0,0,0,VBN
4196,NUM,What,ROOT,0,0,0,0,0,VBZ
4591,NUM,When,auxpass,0,1,0,0,0,VBD
1741,ENTY,What,np,0,0,0,1,0,VBN
116,DESC,How,ROOT,0,0,0,0,0,VBD
4110,NUM,How,amod,0,0,0,0,0,VBP
4345,NUM,How,amod,1,0,0,0,0,VBD
4784,NUM,How,np,0,1,0,0,0,VBP
1815,ENTY,What,ROOT,0,0,0,0,0,VBZ
4576,NUM,When,auxpass,1,1,0,0,0,VBD
1799,ENTY,What,amod,0,1,0,0,0,VBN
1955,ENTY,What,np,1,0,0,1,0,VBN
3437,LOC,What,np,0,0,0,0,0,VBZ
4192,NUM,How,np,0,0,0,0,0,VBN
463,DESC,What,ROOT,0,0,0,0,0,VBZ
1645,ENTY,What,aux,1,0,0,0,0,VBP
1167,DESC,What,ROOT,0,1,0,0,0,VBP
514,DESC,Why,ROOT,0,1,0,0,0,VBP
2651,HUM,Who,ROOT,0,0,1,0,0,VBD
2507,HUM,Which,np,0,1,0,0,0,VBP
3774,LOC,What,ROOT,0,1,1,0,1,NNP
3384,LOC,What,np,1,0,0,0,0,VBD
4111,NUM,How,advmod,0,0,0,0,0,VB
2272,HUM,What,np,0,1,0,0,0,VBD
4692,NUM,How,np,0,1,0,0,0,VBP
3532,LOC,What,ROOT,0,0,0,0,1,VBD
3804,LOC,What,np,0,1,0,0,1,VBZ
2118,ENTY,What,np,0,1,0,1,0,VB
1843,ENTY,What,np,1,0,0,0,0,VBD
3927,LOC,Where,ROOT,1,0,0,0,0,VBZ
1985,ENTY,What,np,0,0,0,0,0,VBZ
3688,LOC,What,np,1,1,0,0,0,VBD
3575,LOC,What,ROOT,0,1,0,0,0,VBZ
2918,HUM,Who,ROOT,0,0,0,0,1,VBD
4607,NUM,What,ROOT,0,0,0,0,1,VBD
962,DESC,Why,aux,1,1,0,0,1,VB
4248,NUM,How,np,0,1,0,0,0,VBP
1145,DESC,What,ROOT,0,0,1,0,0,VBD
4648,NUM,Where,ROOT,0,1,0,0,0,VBZ
3021,HUM,Who,ROOT,1,0,0,0,0,VBD
2718,HUM,What,punct,0,0,0,0,0,VBZ
3034,HUM,Who,ROOT,1,0,0,0,0,VBD
3110,HUM,What,ROOT,0,1,0,0,0,VBD
57,ABBR,What,aux,0,1,0,0,0,VB
3234,HUM,Who,ROOT,0,0,0,0,0,VBD
3887,LOC,What,np,0,0,0,0,0,VBZ
3656,LOC,Where,auxpass,0,0,0,0,0,VBN
53,ABBR,What,aux,0,0,0,0,0,VB
1022,DESC,What,ROOT,0,0,0,0,0,VBP
720,DESC,How,aux,0,0,0,0,0,VB
3536,LOC,Where,aux,0,0,0,0,1,VB
2372,HUM,What,ROOT,0,1,0,0,0,VBD
2713,HUM,Who,ROOT,1,0,0,0,0,VBD
3679,LOC,What,np,0,1,0,0,0,VBZ
3087,HUM,What,np,0,0,0,0,0,VBD
41,ABBR,What,ROOT,0,1,0,0,0,VBZ
2302,HUM,Who,ROOT,0,1,0,0,0,VBZ
2443,HUM,Who,aux,1,0,0,0,0,NN
965,DESC,How,acomp,0,0,0,0,0,VBP
2491,HUM,Which,np,0,1,0,0,1,VB
202,DESC,How,aux,1,0,0,0,0,JJ
1927,ENTY,What,np,1,0,0,0,0,VBD
3893,LOC,Where,ROOT,0,0,0,0,0,VBZ
1894,ENTY,What,ROOT,0,0,0,0,0,VBZ
3521,LOC,What,np,0,1,0,0,0,VBD
676,DESC,What,ROOT,0,0,0,0,0,VBZ
3877,LOC,What,np,0,1,0,0,0,VBZ
738,DESC,What,aux,0,0,0,0,0,VBP
4130,NUM,How,np,0,0,0,1,0,VBZ
377,DESC,How,aux,0,0,0,0,0,VB
3310,LOC,What,np,1,0,1,0,1,VBD
4535,NUM,How,np,1,1,0,1,0,VBP
1954,ENTY,What,np,1,0,0,0,0,VBZ
2457,HUM,Who,ROOT,0,0,0,0,0,VBD
1438,ENTY,What,aux,0,0,0,0,0,VB
4556,NUM,How,advmod,0,1,0,1,0,VBZ
1281,ENTY,What,np,1,0,0,1,0,VBD
2494,HUM,Who,ROOT,1,0,0,0,0,VBZ
2303,HUM,What,np,1,0,0,0,1,VBD
2508,HUM,What,np,0,0,1,0,1,VBD
3827,LOC,What,ROOT,0,1,0,0,0,VBZ
3120,HUM,Who,auxpass,0,1,0,0,1,VBN
2642,HUM,What,ROOT,1,1,0,0,0,VBZ
4581,NUM,How,amod,0,1,0,0,0,VBP
1479,ENTY,What,ROOT,1,0,0,1,0,VBZ
359,DESC,What,ROOT,0,0,0,0,0,VBZ
2766,HUM,Who,ROOT,1,0,0,1,1,VBD
3573,LOC,Where,aux,0,0,0,0,0,VB
828,DESC,How,aux,0,1,0,0,0,VB
2448,HUM,What,ROOT,0,1,0,0,0,VBP
2875,HUM,Who,ROOT,0,1,0,0,0,VBZ
259,DESC,What,np,0,1,0,0,0,VB
3975,LOC,Where,aux,0,0,0,0,0,VB
2417,HUM,Who,ROOT,0,1,1,0,0,VBD
240,DESC,What,aux,0,0,0,0,0,VB
4525,NUM,How,np,0,1,0,0,0,VBP
4924,HUM,Who,ROOT,0,1,0,0,1,VBD
1611,ENTY,What,np,0,0,0,0,0,VBP
1331,ENTY,What,aux,0,0,0,0,0,VB
606,DESC,Why,ROOT,0,0,0,1,0,VBZ
2017,ENTY,What,ROOT,0,0,0,0,0,VBZ
3903,LOC,Where,ROOT,0,0,1,0,0,VBD
4327,NUM,How,np,1,0,0,0,0,VBD
2450,HUM,Which,ROOT,1,0,0,0,1,VBZ
2998,HUM,What,np,1,0,1,0,1,VBD
4219,NUM,How,np,1,0,0,0,0,VB
3446,LOC,Where,aux,0,1,0,0,0,VB
4405,NUM,How,np,1,0,0,0,0,VBZ
2334,HUM,Which,np,1,0,0,0,0,VBD
1962,ENTY,What,aux,0,1,1,0,0,VB
4252,NUM,When,ROOT,1,0,0,0,0,VBD
4765,NUM,How,np,0,1,0,0,0,VBP
977,DESC,Why,aux,0,0,0,0,0,VB
966,DESC,How,aux,0,0,0,0,0,VB
2712,HUM,Who,ROOT,0,0,0,0,0,VBD
3835,LOC,What,ROOT,0,1,0,0,0,VBZ
2040,ENTY,What,ROOT,0,0,0,0,0,VBZ
331,DESC,How,aux,0,0,0,0,0,VB
3909,LOC,What,np,0,0,0,0,0,VBZ
4742,NUM,How,np,0,0,1,0,0,VBP
3435,LOC,What,np,0,1,0,0,0,VBZ
1702,ENTY,What,ROOT,0,1,0,0,0,VBZ
93,DESC,What,ROOT,0,1,0,0,0,VBZ
3213,HUM,What,ROOT,1,0,0,0,0,VBZ
2732,HUM,What,np,1,0,0,0,1,VBD
1021,DESC,How,aux,0,0,0,0,0,NN
2957,HUM,What,np,1,0,0,0,0,NN
4882,NUM,When,auxpass,0,1,0,0,0,VBN
2371,HUM,What,np,0,1,0,1,0,VBD
4663,NUM,How,advmod,0,0,0,0,0,VB
83,DESC,What,ROOT,0,0,0,0,0,VBZ
605,DESC,What,ROOT,0,0,0,0,1,VBZ
419,DESC,What,ROOT,0,0,0,0,0,VBZ
753,DESC,What,ROOT,0,0,0,0,0,NNP
3878,LOC,What,np,0,1,0,0,0,VBZ
4510,NUM,How,np,0,1,0,0,0,VBP
3509,LOC,What,ROOT,0,1,0,0,1,VBD
2595,HUM,What,ROOT,0,0,0,0,0,VBZ
1623,ENTY,What,np,1,0,0,0,0,VBZ
3420,LOC,What,ROOT,0,1,0,0,0,VBZ
1200,ENTY,What,ROOT,0,0,0,0,0,VBZ
1780,ENTY,What,nummod,0,1,0,1,0,VBD
3715,LOC,What,np,1,0,0,0,0,VB
2578,HUM,What,ROOT,0,0,0,0,0,VBZ
548,DESC,What,ROOT,0,0,0,0,0,VBZ
2099,ENTY,What,ROOT,0,1,0,1,0,VBD
1147,DESC,How,aux,0,0,0,0,0,VB
4235,NUM,What,ROOT,0,0,0,0,0,VBZ
3321,LOC,What,np,1,0,0,0,0,VBZ
131,DESC,What,ROOT,0,0,0,0,0,VBZ
2493,HUM,What,np,1,1,0,0,0,VBN
868,DESC,What,np,0,0,0,0,0,VBZ
787,DESC,How,aux,0,0,0,0,0,VB
1310,ENTY,What,ROOT,0,0,0,0,0,VBZ
1965,ENTY,What,np,0,0,0,0,0,VBZ
2948,HUM,Who,ROOT,0,0,0,1,1,VBD
3373,LOC,What,ROOT,0,1,0,0,0,VBZ
4232,NUM,How,advmod,0,1,0,0,0,VB
1070,DESC,How,aux,0,1,0,0,0,VB
4548,NUM,What,ROOT,0,1,0,0,0,VBZ
2380,HUM,What,np,1,0,0,0,0,VBD
4413,NUM,What,ROOT,0,1,0,0,0,NN
2355,HUM,Who,np,1,1,0,0,0,NNP
4946,LOC,Where,ROOT,0,1,0,0,0,VBZ
4463,NUM,How,np,0,0,0,0,0,VBP
568,DESC,How,aux,0,0,0,0,0,VB
1097,DESC,What,aux,0,0,0,0,0,VB
308,DESC,What,ROOT,0,0,0,0,0,VBZ
1165,DESC,How,aux,0,0,0,0,0,VB
151,DESC,How,aux,0,0,0,0,0,VB
2608,HUM,Who,ROOT,1,0,0,0,0,VBD
449,DESC,What,np,1,1,0,0,0,VBZ
764,DESC,How,aux,0,0,0,0,0,VB
772,DESC,What,np,0,0,0,0,0,VB
819,DESC,What,advmod,0,0,0,0,0,VBZ
1498,ENTY,What,ROOT,0,0,0,0,0,VBP
1435,ENTY,What,ROOT,0,0,0,0,0,VBP
1000,DESC,What,np,0,0,0,0,0,VBZ
754,DESC,What,ROOT,0,1,0,0,0,VBP
3563,LOC,Where,ROOT,0,1,0,0,0,VBZ
3099,HUM,Who,ROOT,1,1,0,0,0,VBD
4322,NUM,How,np,0,0,0,0,0,VBZ
1506,ENTY,What,ROOT,0,1,0,0,1,VBP
2914,HUM,Who,ROOT,0,0,0,1,0,VBD
3569,LOC,What,np,1,0,0,0,0,VBD
552,DESC,What,ROOT,0,0,0,0,0,VBZ
1727,ENTY,What,ROOT,0,0,0,0,0,VBZ
3743,LOC,What,np,0,0,0,1,0,VBD
4803,NUM,How,advmod,0,0,0,0,0,VB
597,DESC,What,ROOT,0,1,0,0,0,VBP
3590,LOC,What,ROOT,0,0,0,0,0,VBZ
2996,HUM,What,ROOT,1,1,0,0,0,VBZ
3176,HUM,What,np,1,0,0,0,0,VBZ
80,DESC,Why,ROOT,0,0,0,0,0,VB
4826,NUM,How,np,0,1,1,0,0,VBD
1911,ENTY,What,ROOT,1,0,0,0,0,VBZ
4113,NUM,How,advmod,0,0,0,0,0,VB
1551,ENTY,What,ROOT,0,0,0,0,1,VBP
3223,HUM,What,np,0,1,0,0,0,VBD
3582,LOC,Where,aux,0,1,0,0,0,VB
3756,LOC,Where,ROOT,0,0,0,0,0,VBD
1471,ENTY,What,auxpass,1,0,0,0,0,VBN
4045,NUM,How,np,1,0,0,0,0,VBP
570,DESC,Why,ROOT,0,0,0,1,0,VBP
2743,HUM,What,np,0,0,0,0,0,VBD
2276,HUM,What,np,0,0,1,1,0,VBN
4600,NUM,When,aux,0,1,0,0,0,VBP
1290,ENTY,What,ROOT,0,0,0,0,0,VBZ
372,DESC,What,ROOT,0,0,0,0,0,VBZ
4411,NUM,When,ROOT,0,1,0,0,0,VBD
206,DESC,Why,aux,0,0,0,0,0,VB
2027,ENTY,What,np,1,0,0,0,0,VB
4951,NUM,When,ROOT,0,0,0,0,1,VBD
1580,ENTY,What,np,0,0,0,0,0,VBP
857,DESC,How,aux,0,0,0,0,0,VB
3417,LOC,What,ROOT,0,0,0,0,1,VBZ
1426,ENTY,What,ROOT,0,0,0,0,0,VBZ
1080,DESC,What,ROOT,0,0,0,0,0,VBZ
1436,ENTY,What,np,0,0,0,0,0,VBZ
3603,LOC,What,np,1,0,0,0,1,VBN
2899,HUM,Who,np,1,0,1,0,0,VBN
2522,HUM,Who,ROOT,0,1,0,0,1,VBD
4053,NUM,How,np,1,0,0,0,0,VB
4703,NUM,How,advmod,0,1,0,0,0,VB
4202,NUM,When,aux,0,0,0,0,1,VB
4132,NUM,How,np,1,1,0,0,0,VBD
604,DESC,Why,aux,0,0,0,0,0,VB
2419,HUM,Who,ROOT,1,1,0,0,0,VBD
1682,ENTY,What,ROOT,0,0,0,0,0,VBZ
1058,DESC,What,ROOT,1,0,0,0,0,VBZ
2338,HUM,Who,ROOT,0,1,0,0,0,VBZ
4253,NUM,How,np,1,0,0,0,0,VBN
796,DESC,What,aux,0,0,0,0,0,VB
1674,ENTY,What,np,0,1,0,0,0,VBD
4369,NUM,When,aux,1,0,1,0,0,VB
4328,NUM,What,ROOT,0,0,0,0,0,VBZ
1925,ENTY,What,ROOT,0,0,0,0,0,VBZ
3766,LOC,Where,aux,1,0,0,0,0,VB
110,DESC,How,aux,0,0,0,0,0,VB
3943,LOC,Where,aux,1,1,1,0,0,VBP
2221,ENTY,Which,np,1,0,0,0,0,VBD
1023,DESC,What,ROOT,0,0,1,0,0,VBD
1703,ENTY,What,ROOT,0,0,0,0,0,VBZ
3341,LOC,What,np,0,0,1,0,0,VBN
1597,ENTY,What,amod,0,0,1,1,1,VBD
4325,NUM,What,ROOT,0,1,0,0,0,VBZ
2894,HUM,Who,ROOT,0,0,1,0,0,VBN
1689,ENTY,Which,np,0,0,0,0,0,VB
3588,LOC,Where,ROOT,0,1,0,0,0,VBZ
4719,NUM,When,ROOT,0,0,0,0,0,VBD
25,ABBR,What,ROOT,0,0,0,0,0,VBZ
647,DESC,What,ROOT,0,0,0,0,0,VBZ
4958,LOC,Which,np,0,0,0,0,0,VBZ
761,DESC,What,ROOT,1,0,0,0,0,VBZ
2571,HUM,Who,ROOT,0,1,0,0,0,VBD
2749,HUM,Who,advmod,0,0,0,0,1,VBD
2705,HUM,What,np,0,0,0,0,0,VBG
3045,HUM,What,np,0,1,0,1,0,VBN
2851,HUM,Who,ROOT,0,1,0,0,1,VBD
713,DESC,What,ROOT,0,1,0,0,0,VBZ
236,DESC,What,ROOT,0,1,0,0,0,VBD
1348,ENTY,What,ROOT,1,0,0,0,0,VBZ
1903,ENTY,What,ROOT,1,1,0,0,0,VBZ
3017,HUM,Who,ROOT,0,0,0,0,0,VBD
228,DESC,How,ROOT,0,1,0,0,0,VBZ
3396,LOC,Where,ROOT,0,0,0,0,0,VBZ
441,DESC,What,ROOT,0,0,0,0,0,VBZ
3753,LOC,Where,ROOT,1,0,0,0,0,VBZ
4454,NUM,When,ROOT,1,0,0,0,0,VBD
315,DESC,What,ROOT,0,0,0,0,0,VBZ
1078,DESC,What,auxpass,1,0,0,0,0,VBN
4017,NUM,What,ROOT,0,0,0,0,0,VBZ
592,DESC,How,auxpass,0,0,0,0,0,VBN
